Date,AAPL,AMZN,GOOGL,META,MSFT,NVDA,TSLA,Date
2022-11-22,0.35461952318278245,0.4929100682766157,0.378289809785758,0.6313254659701059,0.3489324218554907,0.6363614680458963,0.6460235709263401,2022-11-22
2022-11-23,0.35466092430748664,0.49304046144473673,0.3786158070654298,0.6313727576961284,0.3490780956496029,0.6371436434166511,0.6498427988814971,2022-11-23
2022-11-25,0.3551862602850217,0.49306714810442437,0.37870251436295804,0.6312089758701452,0.3490747482647515,0.6365182743031134,0.6497902939087103,2022-11-25
2022-11-28,0.3547436943859139,0.49275639551421613,0.37806002586921533,0.63121927475926,0.3489958243819439,0.6361162639239549,0.6491609653565028,2022-11-28
2022-11-29,0.3546816869927202,0.4926206554283317,0.37731433068633025,0.6310287643063571,0.34832816032402514,0.6331984357078513,0.6470644508413416,2022-11-29
2022-11-30,0.3566167995215681,0.49464717772041444,0.38168067931625205,0.635331462585714,0.3535051959720665,0.6385359964433376,0.6517878819363664,2022-11-30
2022-12-01,0.35660957497877094,0.4944614217104494,0.3816503756468345,0.6344991134268121,0.35350576625510566,0.6376665479430083,0.6504476434205687,2022-12-01
2022-12-02,0.35657375867897306,0.4946192027236315,0.3813932016764746,0.6351234005262343,0.35351007914704385,0.6373681774970965,0.6504045213928965,2022-12-02
2022-12-05,0.35647126007200486,0.4954630447494801,0.3814452591311105,0.635090878742726,0.3534697047666072,0.6360722739899701,0.6503552557156111,2022-12-05
2022-12-06,0.3566985561587493,0.4960969197579909,0.3820848928146649,0.6372149145897352,0.3538497480206706,0.6367792275599908,0.6504675828050008,2022-12-06
2022-12-07,0.3551386580971573,0.495195550428814,0.3814031444766066,0.6369388968090849,0.35276836734193023,0.6316152816099543,0.6496739338784794,2022-12-07
2022-12-08,0.3545969353326738,0.49575357826707284,0.3814977148549741,0.6365425851149253,0.3530198880331547,0.6349402276225052,0.6494156459931986,2022-12-08
2022-12-09,0.35460043834813804,0.4958099823519024,0.38157266830046194,0.636595359266543,0.35306029057764965,0.6337021721182645,0.6476138419976103,2022-12-09
2022-12-12,0.3538503587750306,0.4960721666044584,0.38161092257318824,0.63662590849297,0.3531064348617559,0.6345039877949928,0.6503113847597487,2022-12-12
2022-12-13,0.35335059557424564,0.4964459070255003,0.3822916574256953,0.6384042319437873,0.35348650803290305,0.6318209335296734,0.6497187611995153,2022-12-13
2022-12-14,0.3535913729920694,0.4965083829210461,0.3821354230009168,0.6385842145055668,0.3520497142937263,0.6321291439674364,0.6501276832627744,2022-12-14
2022-12-15,0.3554081982392108,0.4968120501003056,0.3840589901232074,0.6393613098347507,0.3528599453980074,0.6287512829575306,0.6498552678513599,2022-12-15
2022-12-16,0.35357925731298095,0.4962744502540537,0.3839022761315123,0.6399303564573668,0.352108751641512,0.6255573102371941,0.6496322670227879,2022-12-16
2022-12-19,0.3538589821884191,0.49718189135347757,0.3839647637443423,0.6410706991672772,0.35248569163819704,0.6255123015580988,0.6495812563926532,2022-12-19
2022-12-20,0.3537816080527673,0.49698226108192173,0.3840502936110895,0.641234560469505,0.3523683499144226,0.6255757181544257,0.6534849012724834,2022-12-20
2022-12-21,0.3540784599278246,0.49692021688838117,0.3838469989340536,0.641055285545043,0.35174858748899346,0.6241375654654868,0.6519136658534685,2022-12-21
2022-12-22,0.354460552977941,0.49792374496044456,0.38365973308811635,0.641282493455622,0.35209338426244735,0.6278000464654436,0.6529730836122282,2022-12-22
2022-12-23,0.3544369962734745,0.49830973072809814,0.38407095838817923,0.6411323998377175,0.35206557532007593,0.6277575704641141,0.6502809727464113,2022-12-23
2022-12-27,0.35386213332578004,0.4988366895760948,0.3844427863829438,0.6401501442553355,0.35127895997658265,0.629888742510953,0.6589962208093634,2022-12-27
2022-12-28,0.3550725069500692,0.49892114333331944,0.3846397737838974,0.6401820653921445,0.3513886611938554,0.629646175173688,0.6600330474099737,2022-12-28
2022-12-29,0.3562885241633376,0.4998603390657818,0.3858107108378021,0.6416364413413631,0.35255573285024006,0.6310323467583057,0.6654300487201851,2022-12-29
2022-12-30,0.3562615775368628,0.49985931488602414,0.3858089850885906,0.641605451182862,0.3525148310598214,0.630927808805841,0.665494835352821,2022-12-30
2023-01-03,0.358110645180916,0.500345751684253,0.3859145782349837,0.6425254959453167,0.352429014038961,0.6311858725166899,0.6760083511823142,2023-01-03
2023-01-04,0.35733543390340894,0.49978518851721226,0.38603605540593294,0.6429087092000523,0.35498727270027275,0.6314735092392165,0.6637595951032459,2023-01-04
2023-01-05,0.35727397633080976,0.5000320672791488,0.3865294650811031,0.6429020931822155,0.35576888125448264,0.6317074188605425,0.6631524261368801,2023-01-05
2023-01-06,0.35836529988977983,0.5011835408224312,0.3842673291456921,0.6425823965151525,0.3540467319614021,0.6307453513173293,0.6619074386653025,2023-01-06
2023-01-09,0.3580489607054355,0.5014473330300862,0.384377735969501,0.6419541192956487,0.3541442774802606,0.6326092273734262,0.6646606266567457,2023-01-09
2023-01-10,0.35808343863277947,0.5023811147281304,0.38440564219947987,0.6426571692983879,0.35424596555877597,0.6321161533403818,0.6638968241562218,2023-01-10
2023-01-11,0.35875325368803185,0.5059191242130824,0.38590201787241535,0.6426041410611989,0.35561447643986804,0.6321180251074444,0.6642548920272864,2023-01-11
2023-01-12,0.35832200635673656,0.5052787992153287,0.38580586101114417,0.6430016644362213,0.355819912416917,0.6327750965542638,0.6642182409160944,2023-01-12
2023-01-13,0.3584728170634092,0.5062653719068224,0.3857634693470434,0.6430181606151925,0.35566142563164854,0.633212470904288,0.6628672996227551,2023-01-13
2023-01-17,0.35812878772192824,0.506136887882862,0.3853828691653716,0.6428393197271826,0.35325586992739566,0.6331097436746618,0.6642814136491547,2023-01-17
2023-01-18,0.3581125395964805,0.5061047429780864,0.3853033962766232,0.6427150445328539,0.3532407798519526,0.6331808435072114,0.6641981969872349,2023-01-18
2023-01-19,0.357648159039306,0.5060621264202892,0.38523243071829194,0.642073458938079,0.3528010595509717,0.6329901070917261,0.6640924338439859,2023-01-19
2023-01-20,0.3576080266542273,0.5073919935814063,0.3890468928905757,0.6425681917962702,0.35467409351760837,0.6355267331293194,0.6654143720645896,2023-01-20
2023-01-23,0.35827037208410045,0.5066141804502657,0.3893102441146102,0.6432469166207306,0.35479140950833743,0.6390682436947371,0.6702171599197516,2023-01-23
2023-01-24,0.35820232576596583,0.5033531338808553,0.389244523824226,0.6419917949924872,0.35434064813484684,0.6382695502083946,0.6683311473126767,2023-01-24
2023-01-25,0.3582002409810839,0.5032461527652096,0.3899921339400438,0.64173236850958,0.3543776755809207,0.6382764505109528,0.668239092145599,2023-01-25
2023-01-26,0.3583395839410079,0.5027952375628003,0.3897347832756828,0.6426695549278413,0.3547817601369999,0.6371566242347173,0.6774416962022172,2023-01-26
2023-01-27,0.3586057258681408,0.503716690363677,0.38977783804583216,0.6432558555100304,0.3536025323160118,0.6374715733932965,0.6862285943394566,2023-01-27
2023-01-30,0.35915197732816406,0.503925452495418,0.39049732492290035,0.6439099019562606,0.3540837790459677,0.6391873525720325,0.6794406779019685,2023-01-30
2023-01-31,0.3523501716077266,0.5036099207477683,0.389499765041948,0.6435596938090632,0.35357999479970215,0.6381856556335311,0.6802938151927145,2023-01-31
2023-02-01,0.3514433549021415,0.5024524139333628,0.38956028398248044,0.6429899277145437,0.3540509924775906,0.6381742952840145,0.6733961086944219,2023-02-01
2023-02-02,0.35344046020116804,0.5078449847372795,0.39605794428819824,0.6842425527396451,0.357147842359779,0.6391836869732396,0.6745114490305624,2023-02-02
2023-02-03,0.35422834128662556,0.5146828201265439,0.38956108136659445,0.6841886426446868,0.35756241225941643,0.6393464673651067,0.6740653555765975,2023-02-03
2023-02-06,0.35428686162078427,0.5089393091017855,0.3885972524808457,0.6313209001552582,0.35551696495755436,0.6372640256256558,0.6743974256570714,2023-02-06
2023-02-07,0.3548194453117584,0.49026363715841903,0.39143161064666665,0.6320302379254991,0.35768356286493075,0.6391325063344551,0.673477436077022,2023-02-07
2023-02-08,0.3552274656977218,0.49061846554070065,0.3977893867520786,0.6313851212811321,0.3573315453341159,0.6389218934739698,0.6736875391736614,2023-02-08
2023-02-09,0.3547935826671461,0.4903412019507835,0.40008235118285895,0.631750278968131,0.3573046574877648,0.6387694690587998,0.6741755850652942,2023-02-09
2023-02-10,0.35469932564164497,0.49036588706072093,0.3997350214993133,0.6297901735549114,0.3566175173917263,0.6374202133619984,0.6758995933605927,2023-02-10
2023-02-13,0.35444252744941945,0.490676344119103,0.3992484545670285,0.6303131586613595,0.356901859346673,0.6370379743388939,0.6753752067515645,2023-02-13
2023-02-14,0.3538948474573332,0.4894582555480153,0.3981079475381598,0.6292060233947228,0.356092706558162,0.6351277208316514,0.6778627076832242,2023-02-14
2023-02-15,0.35416908364582805,0.4895310806965919,0.39875617429089977,0.6292825247797746,0.3561816555103005,0.635073292339832,0.6780377630162915,2023-02-15
2023-02-16,0.3535508693786471,0.4902594137287493,0.3988891264294886,0.629657825470634,0.3566760897710263,0.6293286259664311,0.678249454175835,2023-02-16
2023-02-17,0.3536253883024111,0.4901922949089966,0.398929893616575,0.6293437057508302,0.3570055586341154,0.6299488242185695,0.6789916592592282,2023-02-17
2023-02-21,0.3539899729946253,0.490433798009742,0.3980936996347343,0.6280350449044579,0.3564195426150269,0.626319855457823,0.6791106616442244,2023-02-21
2023-02-22,0.3538851996260544,0.49049704553864215,0.3978100306628563,0.6280152869623767,0.3563222229125636,0.6253275426683391,0.6790134317885794,2023-02-22
2023-02-23,0.3534591571812639,0.49028706675596234,0.39786060818151964,0.6277214204461814,0.35656656710855683,0.640695012535773,0.6778010508760102,2023-02-23
2023-02-24,0.35297122650352686,0.48960808441897,0.3979566773339208,0.6275347404061635,0.3562927999084589,0.6394145703660957,0.6746687915482239,2023-02-24
2023-02-27,0.3526699289560334,0.4874095448172132,0.395926867486396,0.6258581090336172,0.35257933541953806,0.6366435493246305,0.6751683333745797,2023-02-27
2023-02-28,0.35244087014248415,0.487136817375835,0.39567147339166914,0.6265167721636976,0.3524569062825284,0.6365580284952296,0.6751319232230892,2023-02-28
2023-03-01,0.3527166977264542,0.48756339569188395,0.39565687914521563,0.6265722304133573,0.352626279411681,0.6369092588824042,0.6710679211672681,2023-03-01
2023-03-02,0.35255774692945474,0.4873556599385509,0.39608551870868003,0.6255757066657177,0.3529795120506768,0.6363314012895978,0.6735422315338866,2023-03-02
2023-03-03,0.35371155094905765,0.4883199229475648,0.3965159571147324,0.6281687861278047,0.35292357692391685,0.6360224304459924,0.674291122839237,2023-03-03
2023-03-06,0.3541979067010517,0.4877459553024558,0.396857577340457,0.6276705381447466,0.35270864944044805,0.6358258837845151,0.673029768818105,2023-03-06
2023-03-07,0.3540157666489007,0.4875461874864126,0.39680681715064403,0.6275011187763855,0.35227834599324276,0.6350455098913804,0.6737394971525306,2023-03-07
2023-03-08,0.35331300016716727,0.4844421953675652,0.3947115848604724,0.6242676077884147,0.350260546004364,0.6322498813308577,0.6732334513952442,2023-03-08
2023-03-09,0.3534362486845036,0.4846402321350058,0.39514216518791007,0.6243731060090054,0.35013173994654484,0.633030892322148,0.6745486485707538,2023-03-09
2023-03-10,0.35196671125607054,0.4842278637933897,0.3922316963459056,0.6230335476654592,0.3473855801703502,0.6296227150953758,0.6731870262869073,2023-03-10
2023-03-13,0.3511649464686204,0.48145117370426754,0.3922362555649557,0.6228439986811849,0.34792533349910476,0.6294120128502181,0.6728278968361728,2023-03-13
2023-03-14,0.35061634917962253,0.48219832914413907,0.3931583203660705,0.625731076753126,0.3484550052421443,0.630633816260359,0.6728744506141207,2023-03-14
2023-03-15,0.3495920046624981,0.48183127178034824,0.3927752938066188,0.6259679907909491,0.3486659250165635,0.6296241233347669,0.6720753001617198,2023-03-15
2023-03-16,0.34883794583248984,0.48191973284593226,0.3944085260264634,0.6263416079317199,0.348870009346566,0.6272760709633689,0.6707595662610255,2023-03-16
2023-03-17,0.34768869034150157,0.48034003567821293,0.39331511793511087,0.6252141691608953,0.34815512994590603,0.6238933650494589,0.6693254839652476,2023-03-17
2023-03-20,0.3479702863572967,0.47962970251133596,0.39329618128428434,0.6249815604023791,0.34910087624925773,0.6238393260895221,0.6684775885032385,2023-03-20
2023-03-21,0.3475488112924254,0.4798827690624537,0.39466468648570413,0.6239950244731803,0.34869714155111414,0.6202786168442052,0.6719827668340153,2023-03-21
2023-03-22,0.34756894014591183,0.48019507140994155,0.39491418267578704,0.6236648367654324,0.34871373783753423,0.6202730289936559,0.6724814505353425,2023-03-22
2023-03-23,0.3470157391486025,0.4796648746375573,0.39451971322205476,0.6235902998494889,0.348888251939013,0.6207817917988704,0.6676995519415124,2023-03-23
2023-03-24,0.3470174521350609,0.47962678945568205,0.3943774302798189,0.6234516194302753,0.3487234727193128,0.6200298617861387,0.6677177059048828,2023-03-24
2023-03-27,0.3464869427719054,0.4796175155350592,0.39455515722262435,0.6230210108124734,0.3486999301900114,0.6123776503243185,0.6675780567806242,2023-03-27
2023-03-28,0.3464867519336517,0.4795873723735309,0.3947648221071111,0.623041767266221,0.34872126016539734,0.6121674997515782,0.6676888641906065,2023-03-28
2023-03-29,0.3470220718528391,0.4799228252249198,0.394791227978023,0.623416707603143,0.34848036136435556,0.6122553803723276,0.6631560654553652,2023-03-29
2023-03-30,0.3466308604590097,0.48028897271284404,0.39471951118072995,0.6229120152440293,0.3483777540762569,0.6122386652890318,0.6631579384750454,2023-03-30
2023-03-31,0.34692634779973636,0.4802198079946718,0.3957872012060921,0.6231443040560739,0.34867099911922034,0.6114243591656736,0.6662278335590666,2023-03-31
2023-04-03,0.3465537390604506,0.47991648123859987,0.39537366895954024,0.6226735877933498,0.3482416176952961,0.6112593214279193,0.6687726214318972,2023-04-03
2023-04-04,0.3465650324227962,0.4801734988411943,0.3953025387949527,0.6226241471267897,0.34822286613201686,0.6111674035609046,0.6687941478154933,2023-04-04
2023-04-05,0.34593484043615885,0.4798919153052739,0.39474391001277864,0.621546187936101,0.34789403942176195,0.6110967477806553,0.6671883966541005,2023-04-05
2023-04-06,0.3454599485103975,0.47941562157794193,0.39632090601905784,0.6218483048474226,0.3485964700435462,0.6088045204466778,0.6656343569844129,2023-04-06
2023-04-10,0.3453357946717325,0.4784183599496707,0.3957139933550949,0.6207563179950382,0.3467377433140566,0.6061448651384713,0.6644292308887827,2023-04-10
2023-04-11,0.3454150314541015,0.47884355547591434,0.39580796341639213,0.6207711058396249,0.34743147043814276,0.6062861466995554,0.6644565996757326,2023-04-11
2023-04-12,0.3452363276876914,0.47883737800259146,0.3954219737366149,0.6207618275652957,0.3471283401131517,0.6050780214427578,0.6646117571977602,2023-04-12
2023-04-13,0.34595621579668145,0.48080599568193716,0.39498136802700057,0.6208443089384974,0.3455634270530405,0.6027169198052466,0.6636889525918309,2023-04-13
2023-04-14,0.3457790177850021,0.4808094828061449,0.395136102089762,0.6207507375841471,0.34561884952274535,0.6024483884818811,0.6635767387981535,2023-04-14
2023-04-17,0.3453990717732154,0.47970686476456575,0.3956215824214972,0.6208742664305081,0.34518913429510906,0.6016967734376489,0.6626390375615892,2023-04-17
2023-04-18,0.34414859172572915,0.4791386231734551,0.3951252863642385,0.6204599686384442,0.34409846553916584,0.6005080188019403,0.6618363299899035,2023-04-18
2023-04-19,0.34420950612191276,0.47951417020805776,0.3950535584711261,0.6205536910729179,0.3440921830037491,0.6001179554401964,0.6617642415729516,2023-04-19
2023-04-20,0.34398497694664537,0.47816697411194864,0.39476367631424486,0.6199487748796725,0.34378891135985395,0.6006778675563244,0.6681763295150543,2023-04-20
2023-04-21,0.34412874166928625,0.4785520150062452,0.394494095997,0.6149331872735386,0.34377488512524096,0.5997217489589302,0.6666341235493886,2023-04-21
2023-04-24,0.34409538432384607,0.4772222472905376,0.39375308643863133,0.6117141715785199,0.3435066122110015,0.5964902292656025,0.6658876861021282,2023-04-24
2023-04-25,0.3430801957517503,0.47769844864305455,0.39208123010388024,0.6118551457531746,0.3433955232700243,0.5962957394520241,0.665954351122313,2023-04-25
2023-04-26,0.34301957649750625,0.4781498245484321,0.39099998802075053,0.611732880310286,0.3500749600816951,0.5965659710749277,0.6672004310168749,2023-04-26
2023-04-27,0.3420806196562783,0.4783137657564257,0.39118158789539326,0.6261873755221116,0.34941565694672366,0.5937810392417093,0.657738725515273,2023-04-27
2023-04-28,0.3421461994847621,0.4798561915638915,0.3894570023146805,0.6252218593613363,0.3462456485235012,0.5936113184600523,0.6582626527201494,2023-04-28
2023-05-01,0.3392072062407444,0.4785496177833398,0.38768886566659105,0.6004421030236133,0.3455910727893195,0.5905476128058121,0.6583971146835873,2023-05-01
2023-05-02,0.3372344689189803,0.45784985084956714,0.3862926984050752,0.6000929892746886,0.3429738300378148,0.5875777589385325,0.658415408045116,2023-05-02
2023-05-03,0.3373034384259658,0.4578454350866392,0.3856790734233587,0.5979305501211873,0.3421201530924876,0.5855943662354844,0.657292361945931,2023-05-03
2023-05-04,0.33733755411291116,0.4578572047869626,0.38568122781715786,0.598135713292678,0.3419839513136082,0.585690415325129,0.6572570847064969,2023-05-04
2023-05-05,0.33810391397614203,0.4579388548965297,0.38345206612294064,0.5958159574155968,0.3411918618537857,0.585894140176785,0.6578444696513759,2023-05-05
2023-05-08,0.3333740540772156,0.4516536640052973,0.3811403279397647,0.5918232445096893,0.3383830526506396,0.5811640541952727,0.6528147694553307,2023-05-08
2023-05-09,0.33351737053044994,0.4514932851567859,0.38110454591829146,0.5913808468431537,0.33828456270155854,0.581481333855549,0.6529248489029449,2023-05-09
2023-05-10,0.33193065748610995,0.4496611758858884,0.38226370291645123,0.5901328344432556,0.3365678325211301,0.5737107169240339,0.6467233744440415,2023-05-10
2023-05-11,0.3315728612731423,0.4500059109518639,0.384311271874306,0.5901918875936928,0.33619236000989816,0.5727692682151363,0.6468628340944981,2023-05-11
2023-05-12,0.3274109166706041,0.4491691005111368,0.3843180003979707,0.5884291096441402,0.3344840470684723,0.5699695425180844,0.6420697414045449,2023-05-12
2023-05-15,0.32624411586432284,0.4490137208279089,0.3843563863317887,0.5886551676391792,0.33382611914938387,0.5694756519834141,0.6420894985692843,2023-05-15
2023-05-16,0.3247634105900891,0.44581238217257435,0.3841705893042535,0.5874830630133576,0.33318472486874884,0.5620208458941244,0.6394640230523402,2023-05-16
2023-05-17,0.3245684481695365,0.44571329456964953,0.38405244964248075,0.5876209764423205,0.3332925768246336,0.5621562413894926,0.6383906097351846,2023-05-17
2023-05-18,0.32388924191440216,0.44441999414107874,0.38399813793175247,0.5877423266311135,0.33299872502115563,0.5618810062114056,0.6365184344576048,2023-05-18
2023-05-19,0.31874279335959416,0.43881791450488894,0.3819187032312369,0.5853927683720872,0.3297146098587908,0.5575767797708782,0.6331899686242034,2023-05-19
2023-05-22,0.31776424973931006,0.4389633422425001,0.38207404753015817,0.5854279858730631,0.32976988498557785,0.5575504089000475,0.6350635293712834,2023-05-22
2023-05-23,0.3181824592984844,0.4389600445820545,0.3823731865313411,0.5853964214380781,0.3303358412587656,0.5571518300531012,0.6320144136522912,2023-05-23
2023-05-24,0.31576225280656184,0.4392036988737674,0.3819438655906334,0.5853276374118995,0.328921665644929,0.5571312301958138,0.6319877344754041,2023-05-24
2023-05-25,0.3151636787569141,0.438249767550303,0.3791730067888798,0.580214438411208,0.3310095964615521,0.60500520452546,0.6282097178477244,2023-05-25
2023-05-26,0.31543398046091453,0.43971782487707556,0.3792547949689061,0.581146247345492,0.33147714754237495,0.6035678787540222,0.628086590289242,2023-05-26
2023-05-30,0.3148005506654055,0.438100906426996,0.3789243360272982,0.5797326450466135,0.3313276913765966,0.6022386888585387,0.6250488193186752,2023-05-30
2023-05-31,0.3122684997874354,0.43671899868073394,0.3767339835689711,0.5795371059049743,0.3303971331370009,0.6031951092863854,0.6208705725961684,2023-05-31
2023-06-01,0.31257121016537365,0.434902101784095,0.3765869308985599,0.5801289302998314,0.33055127187998695,0.6049756424540734,0.6211201644364279,2023-06-01
2023-06-02,0.3125887570795727,0.43489640118585016,0.3766528693855603,0.5794586108229475,0.3306333227780342,0.6047359439641667,0.6214427651016581,2023-06-02
2023-06-05,0.3123009433398608,0.43385757498854916,0.37540982098136216,0.5771333917104196,0.33056226394760563,0.6011751336577926,0.6199142147320165,2023-06-05
2023-06-06,0.30979434722924964,0.4332138826307878,0.3745724759030612,0.5755597178938102,0.3301797238740267,0.5994803390624456,0.6131758656535974,2023-06-06
2023-06-07,0.3098903317838518,0.4348971407853501,0.37604187248764476,0.5760993981823478,0.33167417610242506,0.6004424585085468,0.6131437958872173,2023-06-07
2023-06-08,0.3097835376468732,0.43534538958871205,0.37604982507221685,0.5760775381026496,0.3314545457926463,0.6009161611989899,0.6148128539821892,2023-06-08
2023-06-09,0.30972659215157683,0.43513499141564443,0.3760499324587837,0.5760687590724097,0.3313621732038332,0.6006526072833642,0.6159979008147124,2023-06-09
2023-06-12,0.3078355485689603,0.4338025907084005,0.37564366932510557,0.5726124269368003,0.33095228705884916,0.5997555312583565,0.6162916297163145,2023-06-12
2023-06-13,0.30525123604939913,0.43005496293724843,0.37421902164359166,0.5705819415692622,0.3278097576648129,0.5974004349993104,0.6164140345112067,2023-06-13
2023-06-14,0.30265163190391764,0.4264443328508327,0.37165558835487145,0.5666477286936057,0.32493981313383447,0.5932537364416463,0.6122011193863468,2023-06-14
2023-06-15,0.3027627438498088,0.4262250866757899,0.3718009487833254,0.567324918036174,0.32626538949295186,0.5933427411824106,0.6118049178846778,2023-06-15
2023-06-16,0.3022771075822554,0.42334114000061135,0.3709990283662466,0.5664692091573645,0.3255490474611757,0.5920589679212427,0.6096803456502805,2023-06-16
2023-06-20,0.2994507001920249,0.42160172755600583,0.3693824022870506,0.5640620200476201,0.32460035293902506,0.5893276333774498,0.6056751454363398,2023-06-20
2023-06-21,0.29937200360768584,0.42102391825777463,0.36988409167632386,0.563996586144797,0.32479861152688455,0.5895965129571984,0.6080875196634181,2023-06-21
2023-06-22,0.2981092218017909,0.422499724927345,0.36825955323325726,0.5623565180157141,0.32441608254681525,0.5883447026163918,0.6013094682160018,2023-06-22
2023-06-23,0.29807900963308764,0.4225614409828419,0.36832890412204256,0.5623526619455951,0.3247506351817049,0.5885692088198001,0.6021088538157299,2023-06-23
2023-06-26,0.29752979554594416,0.42173146098915015,0.36978063649732157,0.56345713030172,0.32469103095639495,0.5899175670740447,0.6052351437827745,2023-06-26
2023-06-27,0.2969404610964154,0.42049988821133844,0.36627495560081863,0.5598930290767791,0.32345329161259445,0.5882698986866534,0.6047442218689396,2023-06-27
2023-06-28,0.2969795999439106,0.4195243613576727,0.36612646440534974,0.5599234502319065,0.3232534840251604,0.5883804978158779,0.6051790301339778,2023-06-28
2023-06-29,0.29532991820356536,0.41634719467880693,0.3647083463240462,0.5574586151174626,0.3215790988937439,0.5857264182274691,0.6030252961404373,2023-06-29
2023-06-30,0.29589714436637143,0.4165388989753401,0.36472184206080444,0.5574301720717905,0.3216524319732008,0.5857095632158864,0.6029177798591439,2023-06-30
2023-07-03,0.29539491026808057,0.4157302864454302,0.36385491345033705,0.5571301683840589,0.32144534637654915,0.5849750129900971,0.6064025763690931,2023-07-03
2023-07-05,0.29512236392071317,0.4146089685644833,0.36414470226110796,0.5576495675321608,0.3213085379595577,0.5831369631916375,0.6063572372057683,2023-07-05
2023-07-06,0.29460310972771153,0.41344748794512304,0.36209261172041135,0.5556755165231669,0.3212071238089184,0.5826600795525516,0.6062992019113784,2023-07-06
2023-07-07,0.2945773173228316,0.4135235740849825,0.36196693134684566,0.5556906632138048,0.32126650698326814,0.5826448958668784,0.6063247480984432,2023-07-07
2023-07-10,0.29394677090146915,0.4137284510825912,0.36103625828653785,0.5556532645130013,0.3216453561659383,0.5811445407664579,0.604198036943082,2023-07-10
2023-07-11,0.29395276435243073,0.41384197044893395,0.3610524346944811,0.5556743121802429,0.3216233099550703,0.5811158609006838,0.6037044421555521,2023-07-11
2023-07-12,0.2936197613755472,0.41273224034055017,0.36002079100281276,0.5544787109353257,0.3216294085165158,0.5799291568453845,0.600041325408887,2023-07-12
2023-07-13,0.2935800189780083,0.41285265926717696,0.36274351407141103,0.5545681879912804,0.31917255802066885,0.5813950882790305,0.6003497306505932,2023-07-13
2023-07-14,0.29355574945120505,0.4127425448893743,0.3619981607839038,0.5548473984062308,0.3191880698456622,0.5816187449272958,0.6002488385417084,2023-07-14
2023-07-17,0.2933641002794765,0.41284925692313235,0.3619361526759712,0.553646574087677,0.3191640033392757,0.5817967365055836,0.6010153151251547,2023-07-17
2023-07-18,0.29319658711530444,0.41211678965509796,0.36181927297190497,0.552277921391568,0.3213376044295535,0.5816951827439483,0.6010497506237491,2023-07-18
2023-07-19,0.2924321501072935,0.4125128647361668,0.36123153408935027,0.5522250817069451,0.3214410723975897,0.5816227811061888,0.6011110965011126,2023-07-19
2023-07-20,0.29153685730055046,0.4127541771280402,0.35940988471111524,0.5520088079074945,0.3218052113904291,0.5806468464523051,0.6088653029518254,2023-07-20
2023-07-21,0.2913643595528512,0.41099984086637104,0.3594674318912955,0.5514431475707099,0.32183833190461386,0.5798391265929014,0.6089415330887354,2023-07-21
2023-07-24,0.2910423437297846,0.41085392266373966,0.35965589209261345,0.551559311560246,0.3217362560681154,0.5797685846817734,0.6020977410037105,2023-07-24
2023-07-25,0.29091733274228554,0.4104526565287009,0.355136168058735,0.5459679899885373,0.3215971946919751,0.5783542899140185,0.6022764084976635,2023-07-25
2023-07-26,0.29081233975980814,0.4103855470434622,0.3596561520115218,0.5457716668877309,0.3238816372521658,0.5780290674327787,0.602112195404272,2023-07-26
2023-07-27,0.29074371274228467,0.40694645978260346,0.35883811302911917,0.5451842561899429,0.3234214421866897,0.5770793784081673,0.6019390618527712,2023-07-27
2023-07-28,0.2891101364636938,0.40460511108456865,0.3515524188566223,0.54314943626145,0.31742764894809816,0.572792447129532,0.6002557645864296,2023-07-28
2023-07-31,0.2891068964231084,0.4046125086978702,0.3514262337391043,0.5408482391832682,0.31634277675029304,0.572776990175135,0.5998750387296227,2023-07-31
2023-08-01,0.28739444743082226,0.39148390380468373,0.35111534054024734,0.5407655358955439,0.31600052508040744,0.5728233310211093,0.5975925563760573,2023-08-01
2023-08-02,0.2877766212157678,0.39237579105239045,0.35174315262310396,0.5415619605498225,0.3169944750851549,0.575114644984548,0.5981956662061536,2023-08-02
2023-08-03,0.2877135669676014,0.39230402253600516,0.3517392091888664,0.5416026419915978,0.31677080418906883,0.5751162376392708,0.5984426387109938,2023-08-03
2023-08-04,0.28939667173387823,0.398930634978124,0.35086138123384336,0.5393346053669114,0.31562698299696956,0.5749006351685381,0.5983869063550483,2023-08-04
2023-08-07,0.28993375217978945,0.3987851234517171,0.351832865804134,0.5395133263411642,0.31567184927843134,0.5748884686621448,0.5984472723589125,2023-08-07
2023-08-08,0.289967593578158,0.39891729497900763,0.3517714113845709,0.5392281574286845,0.3159266568508224,0.5750417342870494,0.5947874021723171,2023-08-08
2023-08-09,0.2901023415776323,0.39907885434386153,0.35204097107128085,0.539661616564832,0.31601803101449544,0.5734128547313941,0.5955026669431306,2023-08-09
2023-08-10,0.2901074223722455,0.39893814089127977,0.3519834268039009,0.5395050513126494,0.31595836429138846,0.571779986707605,0.5951390224729244,2023-08-10
2023-08-11,0.28895693717124843,0.397396064276244,0.35104313714385,0.5368872498872406,0.3151433684439923,0.5705314574109628,0.5939654249083574,2023-08-11
2023-08-14,0.289056364610429,0.39742411743740624,0.3512004576822081,0.5369784135092872,0.3151614623184504,0.574318938585532,0.5935036694188146,2023-08-14
2023-08-15,0.2885188321344292,0.3974445876081689,0.35064094357170633,0.5370432357722569,0.3148216079912594,0.5730120321605706,0.5923143690580792,2023-08-15
